i;j;t;demand
78;67;87;1
78;78;32;1
78;78;140;1
78;85;54;1
78;87;111;1
78;98;41;1
78;99;156;1
78;114;16;1
78;127;116;1
78;129;95;1
78;134;41;1
78;157;104;1
78;186;117;1
78;220;33;1
78;235;25;1
78;319;121;1
78;365;102;1
78;367;138;1
78;371;130;1
78;396;137;1
78;431;93;1
78;431;136;1
78;434;90;1
79;4;89;1
79;10;64;1
79;44;49;1
79;48;114;1
79;58;164;1
79;73;162;1
79;104;126;1
79;107;155;1
79;114;77;1
79;126;33;1
79;138;45;1
79;146;91;1
79;163;107;1
79;184;121;1
79;194;34;1
79;237;86;1
79;305;157;1
79;330;54;1
79;330;87;1
79;336;165;1
79;345;105;1
79;364;82;1
79;367;47;1
79;369;45;1
79;405;17;1
79;430;22;1
79;431;6;1
79;431;153;1
80;51;115;1
80;65;67;1
80;83;158;1
80;89;83;1
80;91;9;1
80;91;73;1
80;92;127;1
80;93;156;1
80;95;93;1
80;111;44;1
80;111;62;1
80;125;137;1
80;131;90;1
80;158;161;1
80;170;166;1
80;211;93;1
80;239;87;1
80;250;44;1
80;258;37;1
80;260;90;1
80;319;96;1
80;364;111;1
80;365;19;1
80;415;162;1
80;431;9;1
80;431;91;1
81;22;32;1
81;48;117;1
81;56;120;1
81;65;111;1
81;101;92;1
81;103;72;1
81;105;68;1
81;111;119;1
81;116;94;1
81;118;105;1
81;123;103;1
81;134;19;1
81;134;119;1
81;144;131;1
81;151;80;1
81;157;32;1
81;158;10;1
81;169;145;1
81;181;163;1
81;250;6;1
81;260;139;1
81;339;67;1
81;341;127;1
81;356;85;1
81;360;93;1
81;399;72;1
81;431;14;1
82;26;19;1
82;41;111;1
82;44;72;1
82;48;21;1
82;58;135;1
82;65;139;1
82;80;110;1
82;113;132;1
82;117;116;1
82;119;126;1
82;125;8;1
82;129;141;1
82;130;102;1
82;132;48;1
82;136;72;1
82;142;20;1
82;156;133;1
82;198;122;1
82;244;144;1
82;264;33;1
82;308;64;1
82;310;47;1
82;334;46;1
82;371;125;1
82;431;32;1
82;431;65;1
83;1;164;1
83;29;114;1
83;44;81;1
83;81;46;1
83;93;66;1
83;96;43;1
83;98;23;1
83;98;114;1
83;101;64;1
83;103;6;1
83;104;163;1
83;110;38;1
83;111;145;1
83;116;68;1
83;130;11;1
83;131;60;1
83;140;19;1
83;140;89;1
83;149;44;1
83;157;60;1
83;168;17;1
83;169;41;1
83;181;44;1
83;195;60;1
83;195;115;1
83;195;165;1
83;203;116;1
83;206;142;1
83;208;12;1
83;216;16;1
83;226;65;1
83;227;43;1
83;243;157;1
83;244;116;1
83;260;61;1
83;266;112;1
83;302;66;1
83;305;118;1
83;314;6;1
83;336;45;1
83;344;141;1
83;351;69;1
83;361;93;1
83;368;161;1
83;380;107;1
83;381;65;1
83;384;92;1
83;410;145;1
83;415;103;1
83;420;48;1
83;431;115;1
83;432;32;1
83;432;106;1
83;433;130;1
84;11;24;1
84;44;98;1
84;86;118;1
84;88;103;1
84;95;166;1
84;97;127;1
84;97;155;1
84;99;16;1
84;100;153;1
84;101;161;1
84;106;156;1
84;115;44;1
84;116;166;1
84;129;33;1
84;130;6;1
84;142;118;1
84;143;89;1
84;143;91;1
84;164;160;1
84;174;66;1
84;178;6;1
84;188;141;1
84;193;15;1
84;230;20;1
84;237;68;1
84;239;30;1
84;242;23;1
84;243;18;1
84;261;21;1
84;270;164;1
84;273;30;1
84;273;114;1
84;295;93;1
84;306;66;1
84;317;67;1
84;340;117;1
84;362;140;1
84;366;116;1
84;388;90;1
84;431;37;1
84;432;106;1
85;1;32;1
85;4;45;1
85;6;23;1
85;27;24;1
85;47;78;1
85;60;115;1
85;73;67;1
85;85;135;1
85;88;150;1
85;96;93;1
85;97;159;1
85;98;70;1
85;103;60;1
85;106;127;1
85;107;62;1
85;109;151;1
85;113;92;1
85;113;117;1
85;117;163;1
85;132;84;1
85;136;164;1
85;137;95;1
85;140;92;1
85;143;69;1
85;144;161;1
85;145;19;1
85;161;50;1
85;168;119;1
85;168;130;1
85;176;68;1
85;190;106;1
85;194;130;1
85;196;60;1
85;202;90;1
85;203;65;1
85;218;47;1
85;234;164;1
85;237;15;1
85;243;43;1
85;249;133;1
85;251;111;1
85;252;11;1
85;254;167;1
85;258;111;1
85;259;134;1
85;264;45;1
85;273;54;1
85;302;86;1
85;314;105;1
85;316;127;1
85;317;120;1
85;318;95;1
85;321;164;1
85;348;42;1
85;348;66;1
85;349;134;1
85;356;133;1
85;361;93;1
85;368;20;1
85;387;88;1
85;389;63;1
85;393;159;1
85;400;90;1
85;404;41;1
85;406;0;1
85;408;61;1
85;419;92;1
85;431;56;1
85;434;139;1
85;434;160;1
86;29;141;1
86;70;11;1
86;72;139;1
86;85;70;1
86;87;21;1
86;91;160;1
86;92;7;1
86;92;64;1
86;94;23;1
86;96;7;1
86;96;14;1
86;96;67;1
86;100;36;1
86;102;69;1
86;102;88;1
86;107;150;1
86;109;161;1
86;111;21;1
86;114;134;1
86;115;109;1
86;117;39;1
86;119;53;1
86;123;117;1
86;123;154;1
86;128;109;1
86;130;65;1
86;131;88;1
86;138;140;1
86;143;141;1
86;148;162;1
86;156;91;1
86;168;114;1
86;171;37;1
86;186;113;1
86;190;67;1
86;197;117;1
86;200;93;1
86;202;1;1
86;203;119;1
86;204;72;1
86;219;56;1
86;222;42;1
86;234;45;1
86;239;160;1
86;251;158;1
86;272;166;1
86;299;156;1
86;305;118;1
86;307;81;1
86;312;69;1
86;312;142;1
86;313;59;1
86;314;113;1
86;315;22;1
86;321;163;1
86;332;162;1
86;335;127;1
86;342;127;1
86;349;149;1
86;364;44;1
86;369;143;1
86;382;160;1
86;383;19;1
86;394;13;1
86;403;48;1
86;403;92;1
86;413;12;1
86;417;95;1
86;422;117;1
86;424;140;1
86;431;19;1
86;431;117;1
86;431;135;1
86;431;161;1
86;434;12;1
87;2;132;1
87;3;33;1
87;12;157;1
87;21;16;1
87;29;66;1
87;29;167;1
87;40;70;1
87;44;85;1
87;60;65;1
87;67;12;1
87;68;119;1
87;71;166;1
87;80;101;1
87;85;21;1
87;85;113;1
87;91;102;1
87;95;11;1
87;101;83;1
87;102;141;1
87;102;152;1
87;107;160;1
87;113;164;1
87;116;140;1
87;117;145;1
87;119;19;1
87;130;156;1
87;133;139;1
87;134;36;1
87;136;26;1
87;140;159;1
87;154;159;1
87;159;91;1
87;168;113;1
87;196;115;1
87;201;121;1
87;213;140;1
87;214;122;1
87;249;103;1
87;256;158;1
87;263;165;1
87;280;162;1
87;281;6;1
87;303;131;1
87;312;44;1
87;313;147;1
87;316;93;1
87;316;113;1
87;317;38;1
87;319;106;1
87;322;18;1
87;337;103;1
87;346;60;1
87;346;139;1
87;348;134;1
87;357;71;1
87;369;64;1
87;373;7;1
87;373;35;1
87;376;88;1
87;378;37;1
87;378;137;1
87;383;72;1
87;386;101;1
87;402;42;1
87;413;88;1
87;422;103;1
87;431;9;1
87;431;34;1
88;1;72;1
88;3;120;1
88;9;88;1
88;10;17;1
88;11;1;1
88;12;145;1
88;20;32;1
88;32;55;1
88;46;91;1
88;55;90;1
88;61;81;1
88;61;162;1
88;66;113;1
88;71;147;1
88;79;18;1
88;79;20;1
88;79;82;1
88;93;117;1
88;94;144;1
88;96;157;1
88;97;20;1
88;99;134;1
88;103;16;1
88;104;35;1
88;105;7;1
88;105;164;1
88;112;66;1
88;114;60;1
88;114;150;1
88;117;92;1
88;118;119;1
88;121;160;1
88;123;141;1
88;125;60;1
88;125;143;1
88;127;36;1
88;129;46;1
88;129;142;1
88;134;86;1
88;135;103;1
88;139;141;1
88;140;72;1
88;140;112;1
88;140;162;1
88;141;95;1
88;171;106;1
88;175;164;1
88;184;145;1
88;185;19;1
88;195;21;1
88;195;63;1
88;198;100;1
88;198;162;1
88;200;10;1
88;207;24;1
88;210;20;1
88;218;167;1
88;235;11;1
88;243;71;1
88;243;144;1
88;244;71;1
88;244;129;1
88;246;92;1
88;273;144;1
88;276;9;1
88;301;22;1
88;304;120;1
88;310;123;1
88;321;67;1
88;325;81;1
88;330;115;1
88;331;139;1
88;332;71;1
88;335;135;1
88;338;61;1
88;339;71;1
88;348;8;1
88;348;67;1
88;354;40;1
88;375;85;1
88;384;38;1
88;386;160;1
88;394;42;1
88;395;43;1
88;395;98;1
88;398;42;1
88;401;38;1
88;405;39;1
88;408;37;1
88;416;109;1
88;426;44;1
88;426;116;1
88;429;136;1
88;431;9;1
88;431;109;1
88;431;111;1
88;433;61;1
89;5;161;1
89;17;18;1
89;20;6;1
89;37;62;1
89;40;90;1
89;56;156;1
89;69;156;1
89;79;59;1
89;81;154;1
89;84;17;1
89;89;15;1
89;89;115;1
89;93;128;1
89;95;66;1
89;96;67;1
89;100;22;1
89;101;103;1
89;102;146;1
89;104;134;1
89;105;130;1
89;106;109;1
89;108;150;1
89;110;68;1
89;113;108;1
89;123;158;1
89;130;13;1
89;131;92;1
89;133;160;1
89;138;106;1
89;138;160;1
89;139;20;1
89;181;143;1
89;182;161;1
89;183;155;1
89;185;159;1
89;187;143;1
89;192;162;1
89;204;118;1
89;220;21;1
89;224;138;1
89;231;112;1
89;248;134;1
89;255;38;1
89;257;166;1
89;272;33;1
89;276;57;1
89;307;66;1
89;308;90;1
89;309;31;1
89;311;94;1
89;318;156;1
89;319;117;1
89;319;160;1
89;327;144;1
89;331;121;1
89;333;155;1
89;336;109;1
89;337;11;1
89;339;114;1
89;342;167;1
89;345;90;1
89;347;9;1
89;347;112;1
89;349;154;1
89;350;140;1
89;361;38;1
89;373;95;1
89;373;105;1
89;375;81;1
89;377;120;1
89;378;78;1
89;380;95;1
89;396;67;1
89;400;164;1
89;408;147;1
89;410;145;1
89;413;88;1
89;429;71;1
89;431;13;1
89;431;107;1
89;431;113;2
89;431;117;1
89;431;137;1
89;431;164;2
89;432;13;1
89;432;129;1
90;42;44;1
90;46;116;1
90;58;27;1
90;79;44;1
90;85;18;1
90;87;22;1
90;96;143;1
90;111;57;1
90;118;87;1
90;118;137;1
90;127;20;1
90;128;113;1
90;131;44;1
90;135;113;1
90;141;109;1
90;158;93;1
90;168;53;1
90;169;164;1
90;170;138;1
90;183;6;1
90;187;63;1
90;199;41;1
90;206;119;1
90;215;122;1
90;227;29;1
90;248;23;1
90;253;79;1
90;269;131;1
90;285;92;1
90;300;87;1
90;304;21;1
90;307;143;1
90;316;44;1
90;332;116;1
90;348;113;1
90;377;44;1
90;384;154;1
90;389;135;1
90;403;15;1
90;406;128;1
90;409;23;1
90;417;163;1
90;419;103;1
90;431;116;1
90;431;139;1
90;431;151;1
91;4;11;1
91;12;162;1
91;62;85;1
91;78;36;1
91;86;40;1
91;86;158;1
91;90;72;1
91;91;41;1
91;91;135;1
91;93;104;1
91;96;159;1
91;99;123;1
91;101;57;1
91;103;161;1
91;104;109;1
91;104;161;1
91;105;44;1
91;108;45;1
91;121;48;1
91;123;162;1
91;125;92;1
91;126;135;1
91;130;113;1
91;131;105;1
91;132;85;1
91;137;11;1
91;137;144;1
91;138;113;1
91;139;138;1
91;163;96;1
91;175;18;1
91;182;15;1
91;182;21;1
91;189;86;1
91;190;89;1
91;200;158;1
91;202;162;1
91;204;12;1
91;210;24;1
91;220;86;1
91;227;17;1
91;230;95;1
91;232;95;1
91;255;40;1
91;260;88;1
91;265;18;1
91;276;14;1
91;277;95;1
91;299;94;1
91;303;159;1
91;304;158;1
91;306;161;1
91;316;158;1
91;317;68;1
91;318;92;1
91;320;12;1
91;320;167;1
91;321;95;1
91;330;69;1
91;331;79;1
91;333;138;1
91;335;165;1
91;345;110;1
91;349;70;1
91;360;48;1
91;360;70;1
91;374;10;1
91;380;106;1
91;389;2;1
91;392;30;1
91;404;115;1
91;408;55;1
91;409;40;1
91;410;17;1
91;410;45;1
91;414;98;1
91;419;92;1
91;421;73;1
91;422;54;1
91;426;111;1
91;427;64;1
91;427;122;1
91;431;38;1
91;431;113;1
91;431;114;1
91;433;82;1
92;4;120;1
92;8;112;1
92;10;94;1
92;11;153;1
92;12;135;1
92;25;39;1
92;29;144;1
92;45;67;1
92;48;92;1
92;48;109;1
92;70;14;1
92;79;65;1
92;83;71;1
92;85;63;1
92;85;160;1
92;92;40;1
92;94;63;1
92;96;61;1
92;98;117;1
92;99;162;1
92;101;90;1
92;103;110;1
92;105;105;1
92;113;85;1
92;113;140;1
92;113;141;1
92;123;21;1
92;123;31;1
92;125;113;1
92;129;136;1
92;131;112;1
92;134;130;1
92;138;70;1
92;139;95;1
92;139;116;1
92;141;65;1
92;142;110;1
92;143;95;1
92;156;106;1
92;158;130;1
92;164;69;1
92;167;45;1
92;195;45;1
92;198;67;1
92;198;140;1
92;200;8;1
92;200;73;1
92;203;70;1
92;203;110;1
92;228;18;1
92;242;120;1
92;242;129;1
92;243;116;1
92;245;156;1
92;252;47;1
92;265;45;1
92;270;64;1
92;272;136;1
92;304;165;1
92;305;134;1
92;306;129;1
92;307;110;1
92;308;47;1
92;309;136;1
92;311;119;1
92;314;112;1
92;316;63;1
92;318;114;1
92;324;15;1
92;325;142;1
92;331;44;1
92;337;140;1
92;338;165;1
92;341;33;1
92;348;41;1
92;351;83;1
92;352;140;1
92;356;19;1
92;357;65;1
92;377;165;1
92;380;13;1
92;382;69;1
92;386;19;1
92;399;70;1
92;399;136;1
92;401;67;1
92;402;11;1
92;405;142;1
92;409;138;1
92;416;99;1
92;418;120;1
92;419;69;1
92;421;77;1
92;423;109;1
92;425;45;1
92;425;85;1
92;425;145;1
92;431;7;1
92;431;68;1
92;433;5;1
92;433;57;1
92;434;45;1
93;10;41;1
93;11;12;1
93;21;157;1
93;42;67;1
93;67;136;1
93;67;141;1
93;69;92;1
93;69;114;1
93;75;148;1
93;85;139;1
93;87;141;1
93;95;107;1
93;96;47;1
93;96;58;1
93;96;155;1
93;97;57;1
93;98;111;1
93;101;68;1
93;103;135;1
93;103;165;1
93;106;11;1
93;111;46;1
93;111;68;1
93;111;91;1
93;112;138;1
93;113;136;1
93;113;139;1
93;122;79;1
93;122;91;1
93;122;128;1
93;123;116;1
93;123;130;1
93;127;92;1
93;127;164;1
93;128;72;1
93;128;110;1
93;129;155;1
93;130;87;1
93;133;67;1
93;134;22;1
93;137;155;1
93;138;49;1
93;140;86;1
93;164;158;1
93;166;115;1
93;178;108;1
93;180;141;1
93;183;94;1
93;184;117;1
93;186;85;1
93;189;65;1
93;197;117;1
93;203;60;1
93;204;117;1
93;223;155;1
93;224;21;1
93;233;53;1
93;243;35;1
93;250;82;1
93;254;159;1
93;258;81;1
93;263;154;1
93;264;58;1
93;264;117;1
93;269;156;1
93;273;136;1
93;295;61;1
93;302;67;1
93;302;140;1
93;306;137;1
93;308;117;1
93;308;141;1
93;309;15;1
93;310;112;1
93;311;130;1
93;312;111;1
93;318;160;1
93;325;136;1
93;326;62;1
93;334;146;1
93;335;139;1
93;340;16;1
93;349;115;1
93;356;17;1
93;372;107;1
93;373;109;1
93;377;83;1
93;378;20;1
93;380;111;1
93;388;40;1
93;396;66;1
93;408;17;1
93;408;117;1
93;411;116;1
93;412;20;1
93;412;157;1
93;417;40;1
93;417;42;1
93;417;67;1
93;421;70;1
93;431;7;1
93;431;20;1
93;431;43;1
93;431;128;1
93;431;141;1
93;432;76;1
94;3;25;1
94;4;138;1
94;26;64;1
94;50;142;1
94;62;129;1
94;66;167;1
94;91;66;1
94;92;18;1
94;93;116;1
94;97;88;1
94;99;13;1
94;99;45;1
94;101;57;1
94;103;85;1
94;103;140;1
94;105;162;1
94;108;135;1
94;110;93;1
94;113;114;1
94;135;100;1
94;171;134;1
94;172;89;1
94;175;109;1
94;180;141;1
94;189;70;1
94;191;105;1
94;191;119;1
94;219;37;1
94;224;92;1
94;237;0;1
94;241;96;1
94;244;79;1
94;251;165;1
94;252;56;1
94;254;139;1
94;264;40;1
94;264;53;1
94;268;131;1
94;274;156;1
94;276;104;1
94;307;65;1
94;308;164;1
94;310;139;1
94;314;26;1
94;321;115;1
94;333;79;1
94;335;119;1
94;337;142;1
94;378;91;1
94;393;143;1
94;406;117;1
94;408;71;1
94;412;130;1
94;416;95;1
94;425;7;1
94;431;5;1
94;431;62;1
94;431;65;1
94;433;132;1
94;434;119;1
94;434;140;1
95;10;138;1
95;19;92;1
95;29;85;1
95;32;31;1
95;35;145;1
95;46;13;1
95;51;116;1
95;51;161;1
95;54;124;1
95;79;143;1
95;81;47;1
95;92;156;1
95;95;62;1
95;97;44;1
95;98;68;1
95;102;23;1
95;105;48;1
95;109;17;1
95;114;121;1
95;133;45;1
95;141;44;1
95;149;141;1
95;150;93;1
95;151;106;1
95;165;140;1
95;186;140;1
95;186;160;1
95;193;73;1
95;196;110;1
95;198;68;1
95;203;91;1
95;203;161;1
95;241;153;1
95;244;164;1
95;246;126;1
95;261;39;1
95;268;118;1
95;273;137;1
95;277;37;1
95;277;161;1
95;277;165;1
95;303;43;1
95;307;21;1
95;309;145;1
95;318;42;1
95;318;108;1
95;320;47;1
95;331;154;1
95;338;35;1
95;339;159;1
95;344;45;1
95;345;67;1
95;346;39;1
95;353;154;1
95;370;91;1
95;377;163;1
95;378;166;1
95;396;114;1
95;403;57;1
95;405;160;1
95;409;44;1
95;431;68;1
95;431;70;1
95;431;87;1
95;431;115;1
95;431;157;1
95;434;106;1
96;3;18;1
96;5;113;1
96;24;158;1
96;26;91;1
96;29;20;1
96;32;70;1
96;43;160;1
96;50;71;1
96;51;66;1
96;73;158;1
96;80;71;1
96;84;23;1
96;85;40;1
96;86;131;1
96;89;137;1
96;90;116;1
96;91;41;1
96;96;118;1
96;97;139;1
96;101;20;1
96;102;141;1
96;104;108;1
96;105;45;1
96;109;86;1
96;111;62;1
96;111;166;1
96;112;20;1
96;113;66;1
96;116;40;1
96;119;22;1
96;123;94;1
96;124;131;1
96;125;145;1
96;127;24;1
96;127;139;1
96;129;59;1
96;133;80;1
96;135;62;1
96;139;61;1
96;140;71;1
96;143;66;1
96;153;145;1
96;167;90;1
96;175;16;1
96;177;40;1
96;184;159;1
96;186;95;1
96;190;156;1
96;203;160;1
96;204;66;1
96;216;167;1
96;226;146;1
96;229;160;1
96;229;161;1
96;241;64;1
96;244;112;1
96;246;15;1
96;252;138;1
96;253;43;1
96;263;91;1
96;266;46;1
96;267;32;1
96;272;39;1
96;302;138;1
96;304;62;1
96;304;75;1
96;311;12;1
96;311;90;1
96;313;160;1
96;317;46;1
96;318;112;1
96;319;110;1
96;335;40;1
96;335;142;1
96;336;165;1
96;347;73;1
96;347;116;1
96;351;67;1
96;375;139;1
96;382;60;1
96;393;61;1
96;403;61;1
96;405;78;1
96;425;138;1
96;427;84;1
96;431;135;1
96;431;137;1
96;431;161;1
96;432;92;1
96;434;66;1
97;5;19;1
97;9;135;1
97;10;42;1
97;11;135;1
97;13;141;1
97;15;114;1
97;34;115;1
97;36;89;1
97;37;13;1
97;57;140;1
97;61;108;1
97;67;67;1
97;67;163;1
97;79;146;1
97;81;26;1
97;81;139;1
97;88;155;1
97;88;160;1
97;91;165;1
97;92;120;1
97;93;18;1
97;94;140;1
97;99;65;1
97;105;66;1
97;105;138;1
97;107;137;1
97;111;80;1
97;116;56;1
97;119;86;1
97;119;95;1
97;121;159;1
97;123;62;1
97;126;45;1
97;126;117;1
97;129;19;1
97;133;40;1
97;135;117;1
97;135;159;1
97;136;93;1
97;136;137;1
97;139;46;1
97;142;144;1
97;146;35;1
97;174;138;1
97;187;164;1
97;191;9;1
97;197;21;1
97;198;67;1
97;203;59;1
97;203;95;1
97;210;131;1
97;216;158;1
97;217;106;1
97;217;123;1
97;218;72;1
97;221;116;1
97;222;39;1
97;225;40;1
97;233;58;1
97;237;90;1
97;242;19;1
97;242;119;1
97;242;140;1
97;244;16;1
97;246;123;1
97;247;45;1
97;249;91;1
97;259;87;1
97;265;43;1
97;266;22;1
97;270;15;1
97;278;50;1
97;295;159;1
97;304;91;1
97;305;137;1
97;311;34;1
97;311;91;1
97;317;38;1
97;318;22;1
97;318;164;1
97;321;9;1
97;323;43;1
97;325;116;1
97;330;152;1
97;332;73;1
97;339;31;1
97;341;44;1
97;346;138;1
97;350;98;1
97;350;158;1
97;353;13;1
97;357;62;1
97;357;115;1
97;359;93;1
97;374;145;1
97;382;135;1
97;384;84;1
97;388;143;1
97;394;70;1
97;394;158;1
97;400;45;1
97;402;143;1
97;402;160;1
97;404;69;1
97;405;42;1
97;412;103;1
97;418;7;1
97;419;63;1
97;419;163;1
97;422;24;1
97;431;87;1
97;431;131;1
97;433;129;1
98;8;38;1
98;16;104;1
98;32;68;1
98;37;64;1
98;39;19;1
98;51;154;1
98;71;69;1
98;75;45;1
98;81;56;1
98;88;155;1
98;93;129;1
98;93;133;1
98;93;158;1
98;96;42;1
98;97;157;1
98;100;118;1
98;102;41;1
98;103;66;1
98;104;59;1
98;108;11;1
98;109;32;1
98;110;167;1
98;113;116;1
98;120;8;1
98;125;40;1
98;126;13;1
98;127;66;1
98;131;138;1
98;134;23;1
98;134;113;1
98;134;137;1
98;136;137;1
98;137;85;1
98;138;82;1
98;139;109;1
98;143;33;1
98;143;148;1
98;146;143;1
98;167;102;1
98;169;140;1
98;180;43;1
98;189;22;1
98;191;85;1
98;194;161;1
98;202;93;1
98;203;56;1
98;204;139;1
98;216;69;1
98;218;47;1
98;220;158;1
98;226;70;1
98;229;143;1
98;230;89;1
98;233;118;1
98;242;59;1
98;250;156;1
98;256;81;1
98;265;56;1
98;269;159;1
98;270;116;1
98;302;33;1
98;303;135;1
98;303;166;1
98;304;158;1
98;316;115;1
98;317;16;1
98;317;41;1
98;319;57;1
98;321;63;1
98;321;82;1
98;321;156;1
98;323;137;1
98;323;151;1
98;325;162;1
98;336;164;1
98;339;154;1
98;340;62;1
98;345;47;1
98;349;164;1
98;350;46;1
98;361;140;1
98;364;0;1
98;365;157;1
98;373;106;1
98;380;70;1
98;384;140;1
98;405;88;1
98;406;22;1
98;421;21;1
98;424;120;1
98;428;160;1
98;429;82;1
98;431;59;1
99;15;58;1
99;20;54;1
99;73;39;1
99;79;74;1
99;83;12;1
99;85;164;1
99;90;31;1
99;98;104;1
99;98;106;1
99;100;57;1
99;102;160;1
99;105;138;1
99;106;56;1
99;106;167;1
99;108;45;1
99;111;142;1
99;112;55;1
99;113;55;1
99;114;32;1
99;114;58;1
99;115;48;1
99;117;135;1
99;121;21;1
99;121;29;1
99;121;90;1
99;121;141;1
99;124;157;1
99;130;16;1
99;136;67;1
99;138;71;1
99;163;139;1
99;165;36;1
99;167;155;1
99;172;114;1
99;174;25;1
99;181;116;1
99;184;43;1
99;190;90;1
99;194;21;1
99;215;160;1
99;220;23;1
99;225;42;1
99;246;38;1
99;249;96;1
99;257;55;1
99;258;120;1
99;259;6;1
99;276;95;1
99;307;71;1
99;307;141;1
99;316;113;1
99;317;30;1
99;317;91;1
99;319;117;1
99;319;139;1
99;322;59;1
99;333;163;1
99;334;166;1
99;343;12;1
99;346;162;1
99;350;162;1
99;364;104;1
99;375;71;1
99;379;1;1
99;388;134;1
99;395;159;1
99;402;144;1
99;404;162;1
99;407;108;1
99;410;142;1
99;414;62;1
99;422;59;1
99;423;56;1
99;431;19;1
99;431;37;1
99;431;59;1
99;431;79;1
99;431;154;1
100;8;89;1
100;10;156;1
100;14;71;1
100;25;65;1
100;38;123;1
100;41;160;1
100;45;21;1
100;55;68;1
100;81;130;1
100;93;117;1
100;94;63;1
100;95;63;1
100;96;69;1
100;100;105;1
100;102;46;1
100;104;92;1
100;110;143;1
100;112;66;1
100;127;142;1
100;128;167;1
100;130;65;1
100;138;17;1
100;151;108;1
100;157;21;1
100;177;119;1
100;186;15;1
100;188;117;1
100;192;116;1
100;192;163;1
100;194;119;1
100;198;17;1
100;200;139;1
100;202;156;1
100;204;21;1
100;217;70;1
100;217;109;1
100;251;157;1
100;255;120;1
100;270;70;1
100;325;42;1
100;342;97;1
100;342;112;1
100;345;65;1
100;345;118;1
100;348;12;1
100;351;162;1
100;355;117;1
100;358;108;1
100;359;92;1
100;361;141;1
100;399;116;1
100;409;116;1
100;412;160;1
100;415;122;1
100;423;145;1
100;425;165;1
100;426;81;1
100;426;163;1
100;431;86;1
100;431;124;1
100;431;150;1
101;2;160;1
101;6;120;1
101;21;138;1
101;39;39;1
101;55;20;1
101;56;84;1
101;66;60;1
101;73;90;1
101;78;82;1
101;81;66;1
101;93;69;1
101;95;72;1
101;96;166;1
101;103;143;1
101;106;85;1
101;106;114;1
101;108;44;1
101;109;108;1
101;110;134;1
101;115;106;1
101;123;104;1
101;127;16;1
101;130;134;1
101;133;117;1
101;135;11;1
101;135;111;1
101;135;126;1
101;137;162;1
101;157;93;1
101;164;23;1
101;164;122;1
101;170;142;1
101;172;144;1
101;173;45;1
101;173;93;1
101;174;142;1
101;178;156;1
101;185;45;1
101;186;108;1
101;188;143;1
101;191;91;1
101;198;112;1
101;198;113;1
101;199;112;1
101;206;141;1
101;210;160;1
101;235;45;1
101;243;64;1
101;247;32;1
101;255;108;1
101;258;31;1
101;270;156;1
101;275;8;1
101;311;1;1
101;312;81;1
101;313;17;1
101;314;167;1
101;317;64;1
101;319;44;1
101;319;160;1
101;324;22;1
101;333;158;1
101;334;92;1
101;335;117;1
101;338;9;1
101;354;140;1
101;355;112;1
101;373;160;1
101;381;164;1
101;386;11;1
101;390;60;1
101;395;162;1
101;400;157;1
101;404;138;1
101;411;114;1
101;412;94;1
101;420;40;1
101;421;6;1
101;431;15;1
101;431;67;1
101;431;105;1
101;431;137;1
101;431;140;1
101;432;13;1
102;7;33;1
102;22;163;1
102;33;21;1
102;38;69;1
102;50;118;1
102;53;139;1
102;61;84;1
102;81;71;1
102;83;161;1
102;87;88;1
102;88;139;1
102;88;165;1
102;91;92;1
102;92;57;1
102;94;103;1
102;99;34;1
102;100;140;1
102;109;59;1
102;109;109;1
102;109;154;1
102;111;68;1
102;114;47;1
102;114;90;1
102;114;161;1
102;115;130;1
102;118;42;1
102;120;8;1
102;128;111;1
102;134;133;1
102;141;116;1
102;142;66;1
102;152;90;1
102;163;141;1
102;171;118;1
102;175;69;1
102;176;87;1
102;179;69;1
102;180;6;1
102;182;138;1
102;183;61;1
102;185;11;1
102;191;43;1
102;192;95;1
102;192;116;1
102;195;73;1
102;198;157;1
102;201;45;1
102;202;20;1
102;203;117;1
102;204;95;1
102;213;22;1
102;242;112;1
102;251;5;1
102;255;82;1
102;259;79;1
102;263;79;1
102;263;156;1
102;292;89;1
102;299;165;1
102;302;9;1
102;302;59;1
102;303;133;1
102;305;92;1
102;307;92;1
102;317;34;1
102;317;118;1
