i;j;t;demand
136;7;70;1
125;98;82;1
333;127;118;1
100;431;92;1
388;109;123;1
253;97;87;1
248;295;80;1
94;331;59;1
175;417;81;1
347;354;139;1
130;38;65;1
234;262;46;1
182;251;45;1
89;19;95;1
107;431;117;1
174;243;163;1
197;123;69;1
207;195;53;1
65;141;117;1
126;431;5;1
171;431;82;1
319;91;19;1
364;127;56;1
88;135;157;1
338;337;63;1
114;431;59;1
320;334;163;1
190;298;79;1
62;134;67;1
231;341;116;1
253;103;30;1
356;2;107;1
45;11;143;1
411;349;140;1
95;253;43;1
272;407;88;1
92;431;161;1
126;418;138;1
44;143;154;1
5;65;33;1
23;205;35;1
382;101;166;1
181;211;65;1
192;94;141;1
374;433;43;1
335;233;72;1
179;172;125;1
204;431;17;1
334;127;38;1
313;92;90;1
108;30;139;1
203;355;117;1
412;250;91;1
386;405;7;1
4;186;115;1
392;97;157;1
112;91;14;1
228;184;60;1
308;322;81;1
382;408;66;1
308;351;96;1
325;14;61;1
304;177;44;1
272;258;122;1
84;86;133;1
326;374;67;1
334;84;92;1
134;407;119;1
357;3;31;1
189;332;108;1
400;423;92;1
192;431;160;1
97;343;153;1
120;131;150;1
172;129;79;1
125;80;47;1
393;120;43;1
128;389;95;1
202;118;163;1
49;40;46;1
95;49;138;1
270;94;77;1
392;253;100;1
417;425;141;1
431;425;67;1
368;62;17;1
377;420;103;1
86;121;142;1
48;357;92;1
73;137;156;1
246;200;153;1
134;332;25;1
306;242;134;1
425;409;45;1
129;106;164;1
351;265;140;1
309;249;115;1
100;88;55;1
136;325;95;1
333;156;142;1
394;92;116;1
378;331;162;1
261;173;119;1
428;325;144;1
328;327;7;1
99;136;82;1
92;317;93;1
108;83;19;1
138;213;157;1
102;417;24;1
390;245;166;1
138;90;37;1
95;389;47;1
235;214;90;1
395;427;7;1
239;355;81;1
357;106;161;1
196;268;79;1
112;379;19;1
108;185;70;1
178;339;67;1
338;341;43;1
188;84;103;1
299;350;94;1
394;407;41;1
132;27;78;1
50;43;7;1
193;357;8;1
285;189;37;1
51;111;133;1
61;140;145;1
313;133;9;1
351;94;65;1
27;137;143;1
44;64;38;1
277;375;108;1
148;46;112;1
183;240;56;1
324;129;89;1
45;431;165;1
169;40;162;1
143;168;95;1
224;108;114;1
104;91;86;1
305;206;12;1
431;85;42;1
101;191;119;1
316;306;47;1
63;31;95;1
310;127;42;1
371;431;79;1
255;277;124;1
170;234;139;1
3;244;117;1
340;351;68;1
352;414;104;1
229;51;165;1
222;216;83;1
129;286;144;1
316;140;142;1
323;187;68;1
145;173;117;1
350;384;7;1
13;277;100;1
309;431;116;1
225;233;92;1
400;334;80;1
181;114;94;1
274;320;95;1
50;86;85;1
114;260;12;1
5;120;48;1
323;387;29;1
161;321;92;1
335;326;113;1
319;337;33;1
257;165;140;1
154;141;62;1
95;129;162;1
374;277;90;1
425;103;5;1
90;128;25;1
247;49;45;1
128;350;142;1
96;100;114;1
121;53;20;1
371;299;7;1
128;14;88;1
245;420;72;1
408;256;83;1
177;167;111;1
272;431;83;1
79;306;72;1
356;330;161;1
2;19;44;1
184;384;70;1
413;321;140;1
410;373;67;1
72;94;93;1
97;141;123;1
182;133;67;1
383;389;43;1
370;81;66;1
135;97;111;1
130;54;94;1
126;431;151;1
85;255;14;1
239;194;106;1
268;212;91;1
103;394;34;1
220;387;105;1
64;337;122;1
45;417;43;1
46;374;18;1
131;85;11;1
431;431;160;1
409;354;68;1
106;422;119;1
102;12;119;1
197;280;66;1
117;410;48;1
94;319;67;1
95;108;116;1
88;204;111;1
431;106;65;1
356;125;18;1
312;431;158;1
309;102;166;1
199;310;57;1
193;335;32;1
349;401;114;1
327;318;115;1
417;426;76;1
183;62;33;1
416;96;67;1
131;41;117;1
201;319;129;1
311;431;39;1
230;315;157;1
186;426;79;1
406;330;67;1
393;319;30;1
229;312;68;1
155;133;116;1
192;337;42;1
237;431;130;1
241;416;143;1
337;42;24;1
303;93;22;1
104;317;93;1
109;271;157;1
118;77;6;1
268;405;70;1
13;113;51;1
407;313;80;1
359;276;139;1
84;130;156;1
309;282;46;1
186;348;32;1
164;193;42;1
242;259;105;1
74;252;163;1
96;389;118;1
22;30;113;1
316;317;135;1
138;418;142;1
175;85;10;1
41;216;143;1
318;125;82;1
55;322;80;1
297;210;91;1
171;313;20;1
100;39;156;1
302;13;32;1
111;403;71;1
431;169;115;1
78;326;32;1
344;125;159;1
308;318;44;1
54;7;82;1
235;315;60;1
325;265;32;1
409;414;157;1
93;339;21;1
410;386;70;1
225;108;41;1
431;118;19;1
431;36;64;1
395;141;39;1
149;314;11;1
115;221;109;1
13;84;18;1
424;168;71;1
143;242;123;1
313;350;96;1
316;27;146;1
332;356;9;1
196;108;96;1
217;215;125;1
309;25;95;1
131;83;34;1
133;185;148;1
387;31;138;1
305;269;33;1
265;295;135;1
202;202;18;1
305;136;73;1
379;410;159;1
45;17;109;1
120;399;81;1
346;138;157;1
230;62;136;1
8;414;156;1
173;129;66;1
330;341;117;1
134;170;18;1
105;338;166;1
424;218;71;1
411;432;109;1
302;187;38;1
357;210;133;1
351;322;115;1
405;258;109;1
325;125;66;1
250;16;116;1
85;134;48;1
173;238;42;1
342;139;65;1
374;88;141;1
135;383;17;1
342;153;79;1
45;155;38;1
127;428;108;1
202;348;164;1
119;378;23;1
101;407;60;1
252;433;109;1
351;343;163;1
206;421;67;1
53;187;166;1
109;132;91;1
398;130;141;1
113;96;119;1
305;91;106;1
340;330;68;1
80;95;68;1
101;87;158;1
255;111;70;1
402;353;16;1
346;122;114;1
339;70;165;1
64;68;34;1
335;296;18;1
133;135;22;1
195;172;16;1
4;97;104;1
168;431;68;1
334;87;33;1
128;277;119;1
343;116;20;1
96;428;167;1
123;92;148;1
125;14;22;1
321;317;142;1
126;143;58;1
199;229;19;1
61;364;69;1
349;318;68;1
234;270;166;1
211;195;67;1
10;344;91;1
280;105;81;1
255;29;130;1
410;100;67;1
107;270;165;1
53;380;139;1
114;428;89;1
189;277;117;1
373;137;156;1
128;189;68;1
383;276;128;1
111;163;138;1
182;32;146;1
310;137;20;1
348;431;104;1
111;349;143;1
51;128;155;1
400;434;90;1
33;161;146;1
143;96;157;1
334;225;142;1
431;107;112;1
198;255;161;1
368;316;117;1
47;50;162;1
113;133;70;1
309;431;63;1
431;106;64;1
127;224;165;1
71;367;34;1
17;344;13;1
306;131;11;1
10;350;18;1
114;127;141;1
129;96;134;1
322;72;49;1
143;101;91;1
388;103;92;1
83;55;155;1
87;259;68;1
98;373;160;1
200;20;167;1
326;88;8;1
365;20;94;1
336;125;108;1
180;356;9;1
167;126;119;1
63;85;157;1
247;276;154;1
112;431;20;1
397;216;114;1
311;250;140;1
345;215;138;1
206;316;163;1
196;154;107;1
22;73;113;1
271;264;132;1
128;347;68;1
40;86;93;1
377;313;82;1
234;172;61;1
414;346;18;1
275;110;44;1
349;42;112;1
395;394;45;1
257;434;56;1
160;104;21;1
133;389;106;1
385;191;91;1
240;185;113;1
67;312;119;1
247;11;93;1
131;320;115;1
272;431;28;1
206;237;34;1
333;189;44;1
139;415;39;1
377;102;65;1
221;318;113;1
117;174;46;1
414;434;154;1
255;367;163;1
240;142;93;1
152;220;70;1
243;169;95;1
106;401;40;1
105;164;129;1
299;211;26;1
213;78;161;1
244;128;90;1
257;271;104;1
48;384;139;1
404;195;164;1
117;351;75;1
39;318;163;1
392;133;46;1
400;92;81;1
92;83;94;1
14;110;166;1
86;125;64;1
84;312;107;1
105;148;14;1
276;378;130;1
119;86;57;1
248;351;65;1
39;84;56;1
7;16;55;1
27;136;13;1
256;237;81;1
191;62;21;1
240;434;13;1
242;384;8;1
389;322;155;1
378;106;43;1
412;377;135;1
340;321;19;1
226;247;91;1
331;335;93;1
106;349;157;1
175;337;45;1
85;146;162;1
101;347;92;1
247;148;45;1
304;11;55;1
64;262;141;1
56;98;34;1
321;333;66;1
246;273;55;1
310;389;23;1
19;98;48;1
431;345;117;1
231;68;32;1
160;178;139;1
202;119;31;1
122;102;65;1
343;25;65;1
74;143;121;1
99;64;142;1
303;428;143;1
86;381;81;1
100;115;60;1
189;45;20;1
142;342;143;1
108;230;51;1
232;91;160;1
121;307;57;1
124;86;112;1
382;91;45;1
374;108;161;1
44;251;76;1
374;431;114;1
386;224;143;1
200;387;142;1
138;101;134;1
317;339;42;1
126;106;91;1
299;416;81;1
410;9;104;1
260;249;105;1
26;160;37;1
317;91;131;1
135;5;144;1
101;204;145;1
61;169;117;1
196;428;139;1
265;400;9;1
186;403;31;1
261;113;110;1
386;165;67;1
195;89;162;1
183;307;88;1
88;10;58;1
333;431;56;1
89;118;48;1
125;299;167;1
107;431;16;1
49;10;105;1
34;254;91;1
301;424;41;1
311;107;64;1
346;106;33;1
276;431;64;1
126;357;20;1
146;67;133;1
99;307;83;1
177;336;91;1
123;144;131;1
153;92;88;1
274;296;97;1
265;182;158;1
11;48;140;1
345;51;164;1
257;267;36;1
136;311;73;1
234;243;12;1
186;170;90;1
206;191;38;1
196;334;82;1
65;46;165;1
267;106;158;1
107;62;137;1
352;103;96;1
174;115;164;1
105;94;89;1
162;422;115;1
412;189;13;1
15;335;136;1
247;99;142;1
317;395;117;1
316;301;145;1
93;434;10;1
249;138;66;1
126;151;140;1
135;37;92;1
394;424;166;1
42;270;136;1
431;107;162;1
108;307;135;1
321;100;116;1
25;21;41;1
135;96;141;1
431;203;163;1
52;431;58;1
304;89;113;1
100;398;130;1
313;108;92;1
250;342;110;1
277;94;159;1
94;378;159;1
189;357;68;1
275;250;62;1
193;87;8;1
252;4;21;1
348;108;43;1
79;171;79;1
332;147;86;1
92;431;81;1
427;275;32;1
420;138;138;1
112;134;41;1
88;299;94;1
99;164;89;1
143;380;8;1
3;42;23;1
247;17;114;1
418;406;72;1
128;431;43;1
131;275;30;1
409;311;93;1
129;403;163;1
122;87;117;1
316;349;37;1
240;213;139;1
100;183;72;1
100;373;159;1
183;95;84;1
118;170;80;1
91;148;20;1
147;93;115;1
398;353;37;1
379;409;129;1
302;406;135;1
274;423;13;1
140;62;44;1
164;72;5;1
93;319;43;1
315;392;64;1
257;269;16;1
319;302;129;1
273;427;160;1
314;343;121;1
358;68;156;1
318;400;167;1
398;430;78;1
380;139;163;1
246;96;32;1
122;39;56;1
175;45;131;1
98;404;121;1
272;261;151;1
192;357;128;1
173;387;26;1
91;120;163;1
311;88;11;1
243;295;62;1
324;138;158;1
255;318;114;1
131;319;38;1
14;309;114;1
204;299;86;1
98;141;115;1
312;431;90;1
195;244;18;1
264;264;132;1
106;249;94;1
409;431;88;1
241;412;86;1
248;182;117;1
416;96;143;1
50;182;108;1
267;413;7;1
321;325;40;1
395;407;81;1
396;310;99;1
219;431;157;1
337;125;164;1
129;312;166;1
309;106;145;1
382;247;31;1
367;72;79;1
139;383;166;1
245;386;10;1
307;75;162;1
193;134;11;1
303;250;6;1
120;88;8;1
320;151;162;1
87;265;7;1
91;74;96;1
137;320;46;1
49;124;142;1
192;317;148;1
114;431;164;1
139;319;32;1
319;318;90;1
110;75;67;1
167;206;57;1
119;3;82;1
126;179;154;1
337;43;143;1
171;371;163;1
317;97;103;1
235;422;139;1
201;307;134;1
332;350;41;1
50;129;158;1
119;349;65;1
118;351;120;1
136;431;66;1
274;431;108;1
356;89;71;1
265;125;9;1
313;85;154;1
128;93;111;1
303;121;107;1
99;23;147;1
96;398;155;1
193;357;69;1
174;332;136;1
382;241;129;1
176;189;33;1
126;160;59;1
251;261;103;1
428;356;103;1
203;431;155;1
132;312;39;1
389;405;153;1
311;428;17;1
172;319;80;1
325;355;36;1
108;375;119;1
256;92;31;1
325;332;163;1
137;397;116;1
317;38;63;1
353;311;33;1
428;43;18;1
123;223;91;1
172;97;145;1
375;417;42;1
301;206;120;1
47;395;44;1
317;242;162;1
90;237;139;1
94;431;103;1
80;82;116;1
84;247;69;1
193;242;141;1
189;331;117;1
223;235;81;1
102;332;101;1
416;398;19;1
193;351;13;1
376;53;114;1
431;270;163;1
54;325;46;1
265;415;48;1
13;257;42;1
96;425;43;1
223;68;166;1
347;1;25;1
78;148;60;1
376;111;13;1
218;171;7;2
311;245;115;1
4;172;64;1
165;137;19;1
204;379;63;1
255;8;32;1
42;177;121;1
346;346;69;1
423;416;118;1
128;226;46;1
310;325;63;1
203;128;70;1
217;382;95;1
191;229;35;1
264;268;110;1
99;306;97;1
243;269;97;1
353;40;109;1
318;17;58;1
141;255;107;1
95;197;115;1
91;340;164;2
195;117;81;1
311;99;54;1
417;91;116;1
375;405;41;1
195;22;122;1
340;305;37;1
92;140;23;1
115;357;45;1
305;120;135;1
344;15;116;1
172;116;74;1
135;9;133;1
107;413;107;1
182;165;107;1
81;122;139;1
58;126;136;1
315;96;39;1
332;201;138;1
348;423;135;1
108;105;138;1
348;387;139;1
157;302;118;1
12;140;109;1
176;27;0;1
201;192;44;1
303;275;115;1
103;426;144;1
99;115;7;1
169;350;96;1
114;308;117;1
28;308;119;1
324;137;116;1
263;408;165;1
167;323;146;1
255;10;115;1
410;222;43;1
3;159;68;1
275;245;5;1
141;342;141;1
312;264;7;1
44;320;81;1
427;110;163;1
428;91;91;1
96;85;161;1
178;303;164;1
238;209;18;1
297;260;94;1
101;98;116;1
137;298;21;1
179;126;143;1
214;221;68;1
97;96;146;1
238;431;66;1
104;3;107;1
339;337;102;1
86;183;69;1
115;245;118;1
320;139;64;1
319;228;160;1
130;362;42;1
66;138;146;1
138;330;139;1
29;179;72;1
431;103;63;1
366;125;6;1
177;277;56;1
345;100;48;1
393;3;68;1
104;326;39;1
105;108;68;1
138;100;66;1
83;278;82;1
8;137;112;1
113;133;143;1
265;276;104;1
114;419;7;1
66;124;166;1
93;67;117;1
335;304;110;1
148;48;22;1
117;244;68;1
113;309;95;1
183;192;72;1
98;144;36;1
233;335;106;1
180;25;140;1
14;3;85;1
421;199;95;1
321;313;94;1
272;110;38;1
269;237;57;1
409;274;59;1
117;295;96;1
141;187;134;1
320;257;18;1
383;31;67;1
69;102;49;1
334;157;19;1
108;301;15;1
198;247;2;1
26;247;136;1
274;182;120;1
95;352;30;1
192;309;13;1
126;431;8;1
212;94;42;1
275;265;32;1
27;189;121;1
176;135;14;1
139;116;42;1
344;199;116;1
340;119;77;1
97;54;21;1
313;331;94;1
13;81;136;1
140;277;80;1
125;289;70;1
87;291;143;1
159;7;105;1
106;112;35;1
390;267;43;1
107;105;117;1
406;70;57;1
308;107;35;1
108;252;31;1
10;10;142;1
117;254;69;1
167;311;167;1
101;132;62;1
12;396;150;1
313;240;103;1
90;207;133;1
431;92;164;1
108;342;118;1
255;379;164;1
199;422;68;1
188;310;139;1
97;311;64;1
322;74;144;1
325;404;136;1
247;312;96;1
389;53;115;1
202;143;92;1
251;434;84;1
61;80;46;1
390;248;104;1
179;394;120;1
348;141;109;1
341;98;82;1
364;112;45;1
175;245;131;1
25;431;148;1
344;220;144;1
282;42;42;1
360;137;119;1
166;140;135;1
416;349;115;1
108;271;141;1
216;242;117;1
225;431;105;1
201;406;87;1
55;341;114;1
221;83;9;1
257;314;138;1
319;388;91;1
386;108;133;1
386;184;67;1
194;425;164;1
237;431;134;1
45;19;32;1
269;414;115;1
302;110;134;1
95;96;70;1
268;170;139;1
312;192;20;1
321;434;129;1
154;50;165;1
145;60;84;1
141;61;16;1
321;112;41;1
261;42;94;1
161;353;112;1
395;306;81;1
137;434;56;1
306;306;131;1
88;57;34;1
341;114;78;1
242;246;91;1
5;141;71;1
409;88;167;1
140;3;159;1
113;96;57;1
102;258;147;1
210;224;56;1
403;429;164;1
269;260;10;1
345;113;90;1
306;247;12;1
112;247;61;1
217;224;105;1
81;230;104;1
45;117;43;1
429;89;165;1
218;431;109;1
353;88;115;1
355;109;86;1
267;417;111;2
26;142;163;1
104;198;90;1
133;376;15;1
51;38;116;1
311;297;33;1
403;105;46;1
369;228;86;1
243;300;0;1
99;169;140;1
392;345;42;1
365;106;32;1
110;117;93;1
303;197;59;1
382;229;163;1
273;101;165;1
169;357;120;1
311;312;166;1
46;340;103;1
375;238;157;1
7;228;41;1
311;85;13;1
116;339;32;1
247;434;7;1
220;367;121;1
242;411;18;1
258;270;116;1
97;114;37;1
57;13;157;1
83;100;18;1
94;244;135;1
176;143;139;1
233;431;139;1
49;196;104;1
83;380;84;1
380;431;79;1
153;52;22;1
136;382;86;1
303;88;119;1
62;333;47;1
102;411;20;1
318;186;44;1
396;260;8;1
380;299;33;1
25;355;92;1
306;118;110;1
124;345;71;1
309;404;43;1
140;106;111;1
406;83;93;1
411;79;72;1
26;317;46;1
154;53;66;1
196;105;82;1
128;34;118;1
125;119;163;1
386;89;11;1
129;108;74;1
102;98;113;1
232;264;133;1
309;91;12;1
98;130;139;1
7;306;71;1
88;235;84;1
398;431;68;1
334;93;21;1
110;416;29;1
126;355;91;1
343;397;147;1
374;241;81;1
107;81;145;1
10;109;60;1
154;135;37;1
221;108;79;1
105;431;91;1
88;14;116;1
402;188;25;1
112;407;164;1
247;106;139;1
108;397;159;1
203;45;161;1
41;60;26;1
51;309;146;1
176;233;29;1
11;100;69;1
54;35;19;1
121;344;56;1
182;201;68;1
199;431;14;1
170;8;118;1
189;114;140;1
243;122;115;1
351;383;120;1
222;377;161;1
5;97;42;1
301;184;90;1
251;7;167;1
387;105;135;1
308;314;80;1
22;7;155;1
135;412;53;1
125;355;42;1
101;418;110;1
218;21;143;1
128;335;17;1
195;400;34;1
373;174;65;1
113;265;47;1
129;92;137;1
311;180;104;1
172;304;10;1
6;295;68;1
22;2;37;1
402;241;62;1
92;185;128;1
373;180;116;1
35;320;134;1
320;88;97;1
85;215;73;1
306;407;98;1
78;277;67;1
371;60;105;1
420;112;87;1
153;340;163;1
131;87;164;1
152;92;110;1
251;92;11;1
110;117;18;1
137;341;41;1
187;111;86;1
215;67;43;1
82;84;68;1
17;231;131;1
120;141;7;1
129;340;141;1
123;347;39;1
95;432;11;1
157;170;93;1
142;267;143;1
189;111;65;1
243;395;82;1
119;307;154;1
13;38;92;1
255;318;8;1
330;4;115;1
102;92;164;1
126;378;84;1
269;298;158;1
273;246;127;1
101;305;167;1
369;140;18;1
403;431;33;1
100;424;20;1
239;375;135;1
201;132;117;1
361;101;116;1
342;83;80;1
135;426;136;1
275;395;144;1
306;261;80;1
310;106;160;1
141;431;140;1
140;336;66;1
10;101;95;1
173;215;148;1
99;250;27;1
87;270;45;1
163;431;63;1
346;318;159;1
148;144;44;1
63;217;97;1
431;32;161;1
11;377;7;1
136;256;46;1
422;348;129;1
249;242;109;1
348;93;83;1
106;67;107;1
92;116;45;1
152;431;77;1
128;322;142;1
262;310;84;1
102;134;19;1
180;341;116;1
408;86;116;1
207;342;73;1
413;322;26;1
175;321;138;1
403;402;119;1
277;91;79;1
95;427;76;1
12;312;42;1
176;133;65;1
175;89;160;1
53;137;108;1
397;97;26;1
347;329;50;1
310;429;82;1
363;353;119;1
270;159;120;1
31;142;24;1
254;255;84;1
330;52;71;1
271;278;95;1
56;330;68;1
85;114;18;1
106;432;42;1
203;136;19;1
192;84;36;1
241;351;23;1
308;319;70;1
328;103;8;1
44;431;156;1
99;29;95;1
85;383;41;1
431;244;161;1
306;96;135;1
114;126;60;1
78;102;7;1
346;88;35;1
102;380;157;1
322;95;66;1
213;53;7;1
84;183;2;1
212;274;140;1
217;250;58;1
233;90;154;1
357;207;160;1
203;347;129;1
235;237;105;1
203;112;140;1
99;319;78;1
109;34;117;1
431;195;64;1
254;311;138;1
350;45;116;1
338;92;96;1
362;170;152;1
173;203;114;1
159;83;56;1
272;76;38;1
310;89;61;1
408;125;132;1
403;93;67;1
94;192;13;1
322;270;42;1
89;302;130;1
368;105;81;1
311;394;119;1
83;339;94;1
98;316;19;1
348;50;162;1
320;307;63;1
198;140;14;1
219;111;143;1
261;309;35;1
128;88;44;1
323;267;80;1
180;404;132;1
12;142;21;1
234;251;111;1
90;184;10;1
111;120;37;1
134;40;139;1
345;330;94;1
103;134;92;1
306;210;137;1
148;24;93;1
40;124;153;1
45;249;101;1
103;322;67;1
272;384;154;1
131;139;132;1
273;258;59;1
256;431;55;1
295;102;48;1
89;310;20;1
353;191;116;1
96;254;74;1
142;128;16;1
216;194;1;1
40;108;56;1
204;431;110;1
396;413;113;1
188;175;78;1
100;182;117;1
398;311;158;1
55;47;65;1
431;411;38;1
5;154;142;1
212;431;158;1
99;111;107;1
129;24;69;1
259;272;89;1
124;26;145;1
118;434;157;1
264;243;135;1
364;164;74;1
19;82;68;1
336;311;14;1
116;118;68;1
5;60;29;1
228;136;73;1
415;405;20;1
335;316;95;1
152;43;93;1
215;195;91;1
140;134;81;1
201;426;66;1
431;315;19;1
239;263;133;1
153;109;132;1
124;331;67;1
204;100;19;1
348;35;157;1
72;72;13;1
62;129;34;1
126;15;42;1
109;428;132;1
431;309;116;1
188;133;108;1
157;68;6;1
251;173;19;1
176;416;118;1
137;431;139;1
401;264;132;1
244;91;69;1
81;356;52;1
174;101;31;1
135;334;81;1
412;14;114;1
306;200;33;1
199;366;19;1
221;164;95;1
319;129;119;1
17;110;92;1
314;266;133;1
308;307;60;1
184;104;155;1
150;147;40;1
390;108;112;1
126;76;155;1
204;89;137;1
316;387;134;1
126;204;42;1
98;233;82;1
251;160;112;1
127;100;104;1
55;431;84;1
303;34;118;1
45;307;32;1
350;407;117;1
255;189;144;1
274;305;88;1
255;168;161;1
210;240;104;1
156;386;153;1
414;107;157;1
193;180;163;1
422;255;87;1
101;137;81;1
159;267;72;1
242;421;47;1
320;321;42;1
431;108;115;1
274;252;82;1
97;318;139;1
5;28;134;1
230;241;92;1
11;17;108;1
308;109;56;1
372;171;18;1
113;190;75;1
330;5;33;1
401;320;144;1
419;203;151;1
199;190;33;1
315;400;71;1
142;89;131;1
104;120;123;1
336;111;19;1
83;17;131;1
2;44;91;1
93;9;19;1
419;319;144;1
107;388;155;1
107;383;32;1
307;94;147;1
169;315;64;1
117;354;68;1
334;134;134;1
94;247;69;1
134;45;141;1
74;55;164;1
332;113;114;1
116;164;143;1
431;428;45;1
324;319;80;1
95;128;130;1
135;129;114;1
212;170;56;1
353;267;36;1
407;45;37;1
201;339;42;1
91;139;145;1
122;70;117;1
203;92;143;1
111;96;17;1
324;308;110;1
431;25;163;1
235;307;21;1
57;324;40;1
328;125;31;1
198;273;77;1
133;85;46;1
420;431;41;1
75;127;57;1
306;196;145;1
355;126;164;1
91;389;164;1
130;361;101;1
191;182;160;1
340;303;96;1
298;115;19;1
126;118;163;1
332;346;104;1
77;368;85;1
147;77;135;1
409;417;57;1
182;189;44;1
222;168;159;1
351;320;83;1
116;243;115;1
98;423;161;1
223;5;109;1
330;3;112;1
122;149;138;1
7;419;70;1
108;71;141;1
53;416;132;1
188;301;32;1
386;33;112;1
238;299;17;1
7;279;93;1
102;112;88;1
55;384;138;1
425;177;71;1
141;332;87;1
83;433;125;1
243;312;96;1
39;49;80;1
161;167;84;1
202;327;61;1
395;431;164;1
196;373;104;1
374;88;15;1
75;328;91;1
131;127;81;1
74;149;159;1
167;192;107;1
202;127;119;1
312;111;139;1
402;318;165;1
86;374;166;1
239;249;161;1
47;9;104;1
138;330;104;1
89;109;114;1
401;104;128;1
171;175;165;1
91;431;90;1
97;336;103;1
138;431;160;1
400;417;103;1
377;173;90;1
39;309;132;1
394;87;68;1
342;62;111;1
413;141;119;1
85;133;110;1
239;431;11;1
100;222;44;1
431;171;68;1
55;158;157;1
105;431;42;1
428;239;41;1
51;349;138;1
385;117;144;1
307;311;19;1
417;382;9;1
312;93;160;1
401;433;111;1
334;341;116;1
376;154;83;1
101;6;112;1
83;90;42;1
320;223;70;1
143;425;92;1
420;375;17;1
101;431;162;1
86;356;144;1
330;272;19;1
375;31;166;1
119;247;20;1
334;122;71;1
318;215;35;1
386;310;119;1
45;318;14;1
274;94;13;1
278;105;11;1
323;119;140;1
111;268;157;1
384;321;140;1
53;56;117;1
252;386;110;1
125;248;45;1
123;204;119;1
114;112;44;1
326;431;86;1
234;85;92;1
112;247;62;1
398;95;33;1
98;367;140;1
313;201;162;1
313;341;119;1
377;319;152;1
137;367;10;1
386;313;130;1
378;255;39;1
95;330;114;1
306;142;95;1
131;395;55;1
136;15;141;1
133;179;54;1
103;278;22;1
415;133;163;1
235;343;66;1
281;206;134;1
255;401;35;1
245;84;46;1
300;112;133;1
266;85;154;1
121;131;17;1
345;170;117;1
114;59;161;1
422;260;13;1
83;130;113;1
268;194;125;1
98;4;134;1
136;46;43;1
70;66;150;1
30;26;41;1
389;141;79;1
100;167;91;1
237;110;91;1
133;431;154;1
332;361;142;1
380;322;94;1
20;411;134;1
92;129;166;1
177;130;21;1
117;151;90;1
194;431;17;1
232;431;128;1
196;141;55;1
329;68;82;1
274;35;161;1
207;366;1;1
136;407;163;1
184;72;56;1
95;332;147;1
327;357;47;1
244;106;44;1
421;272;127;1
228;431;130;1
185;146;117;1
138;100;94;1
112;400;38;1
129;171;139;1
416;126;92;1
136;247;62;1
347;112;117;1
309;136;133;1
386;262;7;1
128;272;43;1
82;184;62;1
9;343;43;1
108;187;141;1
113;193;94;1
298;431;129;1
84;157;139;1
57;237;81;1
241;431;39;1
228;358;122;1
119;201;115;1
114;351;143;1
345;118;140;1
310;407;165;1
2;124;157;1
337;194;146;1
128;96;167;1
107;431;66;1
174;103;119;1
169;236;133;1
355;323;19;1
403;111;95;1
88;200;167;1
142;272;141;1
102;232;113;1
388;111;41;1
318;144;47;1
97;106;93;1
142;111;37;1
417;118;122;1
185;242;136;1
76;331;165;1
23;24;77;1
306;400;68;1
119;41;162;1
308;187;119;1
26;187;162;1
385;141;82;1
21;47;82;1
340;128;96;1
68;125;47;1
185;65;71;1
419;417;147;1
318;382;45;1
309;322;129;1
232;271;156;1
72;321;160;1
216;228;57;1
422;407;0;1
196;312;121;1
106;407;45;1
261;304;14;1
306;364;165;1
340;148;90;1
348;322;163;1
113;308;110;1
349;313;160;1
91;431;91;1
357;406;23;1
62;106;5;1
202;89;141;1
258;147;26;1
308;322;78;1
357;170;93;1
253;425;64;1
104;281;71;1
309;142;21;1
209;326;42;1
319;34;129;1
421;202;144;1
317;78;117;1
312;345;140;1
415;308;119;1
405;100;153;1
228;334;120;1
90;109;20;1
318;2;64;1
106;184;106;1
102;263;147;1
132;159;70;1
172;317;85;1
414;317;11;1
128;377;82;1
77;171;43;1
252;387;96;1
193;313;65;1
309;202;6;1
317;156;144;1
243;129;49;1
357;272;43;1
260;431;17;1
343;103;80;1
264;233;112;1
417;168;162;1
51;124;34;1
21;25;163;1
257;407;105;1
309;127;117;1
263;102;42;1
96;95;39;1
426;114;142;1
325;325;139;1
280;367;68;1
424;265;110;1
239;314;87;1
268;299;122;1
374;90;44;1
150;148;158;1
232;123;4;1
168;341;4;1
343;92;45;1
134;321;113;1
136;305;91;1
93;111;35;1
269;300;142;1
267;164;91;1
305;308;6;1
322;221;164;1
422;434;11;1
46;10;94;1
85;325;21;1
204;428;121;1
110;47;68;1
119;242;42;1
92;396;135;1
359;57;133;1
397;45;90;1
306;88;149;1
95;202;2;1
304;431;160;1
219;280;41;1
107;315;89;1
140;375;163;1
67;158;85;1
97;341;55;1
305;99;30;1
227;196;15;1
101;130;24;1
361;107;43;1
97;120;160;1
14;44;111;1
140;217;17;1
193;249;103;1
187;97;6;1
152;54;81;1
92;334;55;1
424;422;74;1
399;110;115;1
207;344;73;1
125;140;87;1
145;317;150;1
230;124;21;1
204;431;33;1
174;142;42;1
128;59;84;1
117;78;92;1
307;270;20;1
239;426;161;1
344;102;88;1
196;48;9;1
21;318;68;1
5;132;95;1
127;319;64;1
66;154;14;1
150;50;130;1
330;107;114;1
111;183;137;1
171;188;15;1
125;434;8;1
110;167;73;1
143;431;56;1
323;32;165;1
241;273;31;1
